order_id,farmer_id,consumer_id,crop_name,price_per_kg,quantity_kg,total,amount_saved,status,date,month,year,location
order_00943,farmer_0042,consumer_0126,Sugarcane,3.79,18.7,70.87,19.41,Processing,2025-03-12,3,2025,Thanjavur
order_01076,farmer_0031,consumer_0171,Sugarcane,3.73,18.1,67.51,21.31,Delivered,2025-03-14,3,2025,Chennai
order_02874,farmer_0049,consumer_0163,Onion,31.65,8.6,272.19,68.23,Delivered,2025-03-14,3,2025,Thanjavur
order_01967,farmer_0043,consumer_0030,Banana,41.46,35.4,1467.68,489.93,On the way,2025-03-14,3,2025,Tirunelveli
order_02987,farmer_0033,consumer_0162,Onion,33.62,42.5,1428.85,409.29,On the way,2025-03-14,3,2025,Madurai
order_01245,farmer_0011,consumer_0086,Tomato,36.57,1.7,62.17,18.54,Delivered,2025-03-15,3,2025,Vellore
order_02780,farmer_0032,consumer_0069,Potato,23.49,5.6,131.54,27.38,Delivered,2025-03-15,3,2025,Tirunelveli
order_00546,farmer_0027,consumer_0177,Lady Finger,42.87,18.4,788.81,192.32,Delivered,2025-03-15,3,2025,Coimbatore
order_01400,farmer_0039,consumer_0101,Chilli,120.92,6.6,798.07,297.57,Delivered,2025-03-16,3,2025,Salem
order_02981,farmer_0040,consumer_0041,Chilli,146.26,10.7,1564.98,408.63,Processing,2025-03-16,3,2025,Vellore
order_02038,farmer_0014,consumer_0173,Sugarcane,3.56,42.5,151.3,54.12,Delivered,2025-03-16,3,2025,Madurai
order_01384,farmer_0043,consumer_0112,Carrot,50.13,40.0,2005.2,540.88,Delivered,2025-03-16,3,2025,Salem
order_01522,farmer_0028,consumer_0144,Tomato,36.88,23.2,855.62,253.94,Delivered,2025-03-16,3,2025,Tirunelveli
order_00072,farmer_0046,consumer_0028,Brinjal,28.45,1.2,34.14,13.32,Delivered,2025-03-17,3,2025,Erode
order_01289,farmer_0038,consumer_0074,Lady Finger,42.23,2.9,122.47,33.36,Processing,2025-03-17,3,2025,Trichy
order_01047,farmer_0023,consumer_0150,Cauliflower,34.95,2.7,94.37,27.12,On the way,2025-03-17,3,2025,Coimbatore
order_00329,farmer_0042,consumer_0113,Groundnut,64.46,1.0,64.46,22.15,Processing,2025-03-17,3,2025,Erode
order_00143,farmer_0043,consumer_0097,Coconut,32.18,51.9,1670.14,567.44,Delivered,2025-03-18,3,2025,Erode
order_01754,farmer_0010,consumer_0116,Cotton,54.78,37.6,2059.73,694.23,Delivered,2025-03-18,3,2025,Madurai
order_00949,farmer_0030,consumer_0028,Rice,32.63,8.3,270.83,70.83,Delivered,2025-03-18,3,2025,Vellore
order_00699,farmer_0003,consumer_0057,Banana,42.89,3.5,150.12,37.99,Delivered,2025-03-19,3,2025,Erode
order_00744,farmer_0008,consumer_0148,Coconut,33.4,37.4,1249.16,283.05,On the way,2025-03-19,3,2025,Chennai
order_01107,farmer_0027,consumer_0182,Cabbage,17.95,2.2,39.49,9.53,Delivered,2025-03-19,3,2025,Madurai
order_02028,farmer_0030,consumer_0097,Cabbage,20.54,23.6,484.74,187.57,Delivered,2025-03-19,3,2025,Dindigul
order_01016,farmer_0022,consumer_0003,Tomato,36.73,4.7,172.63,56.12,On the way,2025-03-19,3,2025,Dindigul
order_01727,farmer_0008,consumer_0101,Cauliflower,35.61,28.5,1014.88,398.65,On the way,2025-03-20,3,2025,Dindigul
order_02555,farmer_0008,consumer_0154,Potato,24.4,18.6,453.84,122.0,Delivered,2025-03-20,3,2025,Madurai
order_02168,farmer_0020,consumer_0036,Banana,37.66,24.0,903.84,344.9,Delivered,2025-03-20,3,2025,Tirunelveli
order_02021,farmer_0044,consumer_0120,Brinjal,27.6,8.0,220.8,68.31,Processing,2025-03-21,3,2025,Chennai
order_00505,farmer_0006,consumer_0054,Groundnut,62.96,4.9,308.5,104.56,Delivered,2025-03-21,3,2025,Erode
order_00668,farmer_0016,consumer_0074,Cauliflower,30.7,2.2,67.54,21.46,Delivered,2025-03-22,3,2025,Salem
order_01476,farmer_0021,consumer_0162,Rice,28.41,59.9,1701.76,404.53,Processing,2025-03-22,3,2025,Chennai
order_02456,farmer_0021,consumer_0044,Brinjal,27.18,43.0,1168.74,253.76,Delivered,2025-03-24,3,2025,Madurai
order_00700,farmer_0005,consumer_0071,Rice,33.77,54.0,1823.58,365.54,Processing,2025-03-24,3,2025,Thanjavur
order_02928,farmer_0028,consumer_0013,Rice,31.09,48.1,1495.43,459.07,Delivered,2025-03-25,3,2025,Coimbatore
order_01678,farmer_0030,consumer_0155,Banana,45.17,10.2,460.73,102.69,Processing,2025-03-25,3,2025,Madurai
order_01329,farmer_0006,consumer_0127,Cotton,56.59,3.8,215.04,65.76,Delivered,2025-03-26,3,2025,Madurai
order_01138,farmer_0019,consumer_0166,Cauliflower,29.57,15.1,446.51,157.54,On the way,2025-03-26,3,2025,Madurai
order_02451,farmer_0034,consumer_0139,Brinjal,28.92,10.7,309.44,115.71,On the way,2025-03-26,3,2025,Salem
order_00148,farmer_0009,consumer_0128,Carrot,51.12,22.7,1160.42,444.34,Delivered,2025-03-26,3,2025,Salem
order_01081,farmer_0039,consumer_0108,Cotton,57.43,26.9,1544.87,365.12,Delivered,2025-03-26,3,2025,Trichy
order_00202,farmer_0003,consumer_0094,Cotton,49.25,18.8,925.9,338.57,Delivered,2025-03-26,3,2025,Tirunelveli
order_01729,farmer_0029,consumer_0175,Banana,42.07,6.5,273.45,91.13,Processing,2025-03-26,3,2025,Vellore
order_01505,farmer_0035,consumer_0028,Rice,32.02,95.9,3070.72,1064.36,Delivered,2025-03-27,3,2025,Tirunelveli
order_00642,farmer_0014,consumer_0119,Brinjal,26.29,14.2,373.32,109.48,Delivered,2025-03-28,3,2025,Madurai
order_02738,farmer_0022,consumer_0011,Cotton,53.52,19.5,1043.64,353.29,Delivered,2025-03-28,3,2025,Dindigul
order_01973,farmer_0045,consumer_0191,Chilli,136.09,2.4,326.62,110.04,Delivered,2025-03-28,3,2025,Chennai
order_02684,farmer_0006,consumer_0141,Carrot,46.27,27.7,1281.68,470.0,Delivered,2025-03-28,3,2025,Coimbatore
order_02537,farmer_0016,consumer_0167,Lady Finger,40.02,27.7,1108.55,322.05,Delivered,2025-03-29,3,2025,Chennai
order_02203,farmer_0040,consumer_0114,Lady Finger,40.28,1.3,52.36,13.6,Delivered,2025-03-29,3,2025,Tirunelveli
order_00816,farmer_0011,consumer_0134,Sugarcane,3.79,24.2,91.72,29.7,Delivered,2025-03-30,3,2025,Dindigul
order_02558,farmer_0049,consumer_0098,Chilli,138.72,2.9,402.29,89.03,Delivered,2025-03-31,3,2025,Erode
order_00167,farmer_0017,consumer_0185,Groundnut,63.8,4.7,299.86,61.31,Delivered,2025-03-31,3,2025,Coimbatore
order_01042,farmer_0002,consumer_0005,Rice,32.12,53.8,1728.06,406.09,Delivered,2025-03-31,3,2025,Dindigul
order_01948,farmer_0050,consumer_0140,Lady Finger,44.76,7.1,317.8,71.51,Delivered,2025-03-31,3,2025,Chennai
order_02576,farmer_0031,consumer_0086,Sugarcane,3.79,1.0,3.79,1.25,Delivered,2025-03-31,3,2025,Erode
order_02854,farmer_0020,consumer_0028,Cotton,48.64,47.6,2315.26,581.92,Delivered,2025-03-31,3,2025,Dindigul
order_00335,farmer_0012,consumer_0128,Sugarcane,3.83,5.3,20.3,7.12,Delivered,2025-04-01,4,2025,Coimbatore
order_02490,farmer_0001,consumer_0014,Banana,49.86,4.5,224.37,65.67,Delivered,2025-04-01,4,2025,Erode
order_01758,farmer_0023,consumer_0155,Rice,29.44,30.6,900.86,265.91,Delivered,2025-04-01,4,2025,Madurai
order_01583,farmer_0016,consumer_0159,Lady Finger,40.71,22.6,920.05,288.59,On the way,2025-04-01,4,2025,Chennai
order_02912,farmer_0038,consumer_0199,Lady Finger,38.71,42.5,1645.17,646.37,Delivered,2025-04-01,4,2025,Dindigul
order_00679,farmer_0020,consumer_0171,Banana,51.93,5.9,306.39,86.89,Delivered,2025-04-01,4,2025,Vellore
order_02122,farmer_0039,consumer_0010,Tomato,35.93,34.3,1232.4,342.12,Delivered,2025-04-02,4,2025,Coimbatore
order_02454,farmer_0028,consumer_0111,Brinjal,28.16,41.4,1165.82,273.24,On the way,2025-04-02,4,2025,Tirunelveli
order_01885,farmer_0027,consumer_0101,Lady Finger,40.64,2.4,97.54,32.83,Delivered,2025-04-02,4,2025,Salem
order_01466,farmer_0048,consumer_0080,Coconut,32.32,4.6,148.67,38.11,Delivered,2025-04-02,4,2025,Coimbatore
order_02862,farmer_0008,consumer_0109,Potato,25.23,13.9,350.7,125.96,On the way,2025-04-02,4,2025,Dindigul
order_02639,farmer_0028,consumer_0111,Banana,56.77,16.2,919.67,306.61,Delivered,2025-04-03,4,2025,Erode
order_01582,farmer_0014,consumer_0177,Groundnut,65.29,45.2,2951.11,672.77,Delivered,2025-04-03,4,2025,Vellore
order_00427,farmer_0010,consumer_0106,Coconut,33.93,10.1,342.69,107.95,Delivered,2025-04-03,4,2025,Vellore
order_01483,farmer_0016,consumer_0112,Cauliflower,31.45,13.4,421.43,99.21,Delivered,2025-04-04,4,2025,Thanjavur
order_02815,farmer_0013,consumer_0156,Chilli,115.79,1.4,162.11,33.62,Delivered,2025-04-04,4,2025,Tirunelveli
order_00093,farmer_0042,consumer_0169,Chilli,112.02,56.8,6362.74,2461.5,Delivered,2025-04-05,4,2025,Salem
order_01984,farmer_0044,consumer_0173,Onion,31.61,96.5,3050.36,629.81,Delivered,2025-04-05,4,2025,Madurai
order_00758,farmer_0007,consumer_0062,Sugarcane,3.64,30.7,111.75,22.8,Delivered,2025-04-06,4,2025,Trichy
order_02190,farmer_0004,consumer_0048,Tomato,34.98,22.8,797.54,164.81,On the way,2025-04-07,4,2025,Thanjavur
order_00635,farmer_0042,consumer_0134,Lady Finger,40.55,22.6,916.43,346.19,Delivered,2025-04-07,4,2025,Vellore
order_02019,farmer_0025,consumer_0032,Cabbage,17.17,34.0,583.78,184.56,Delivered,2025-04-08,4,2025,Thanjavur
order_00342,farmer_0022,consumer_0137,Sugarcane,3.87,8.4,32.51,12.04,On the way,2025-04-08,4,2025,Vellore
order_02212,farmer_0011,consumer_0074,Rice,32.33,29.9,966.67,357.47,Delivered,2025-04-08,4,2025,Erode
order_02048,farmer_0023,consumer_0163,Rice,33.72,68.5,2309.82,550.16,Delivered,2025-04-09,4,2025,Tirunelveli
order_02157,farmer_0016,consumer_0052,Lady Finger,39.0,26.8,1045.2,269.37,Delivered,2025-04-09,4,2025,Chennai
order_00636,farmer_0027,consumer_0043,Cotton,54.83,8.1,444.12,155.59,Delivered,2025-04-09,4,2025,Thanjavur
order_01799,farmer_0036,consumer_0073,Rice,33.53,25.9,868.43,274.58,Delivered,2025-04-09,4,2025,Salem
order_00912,farmer_0001,consumer_0094,Cauliflower,33.99,3.0,101.97,30.96,Delivered,2025-04-09,4,2025,Chennai
order_01030,farmer_0050,consumer_0164,Cauliflower,31.87,2.5,79.67,31.18,Delivered,2025-04-10,4,2025,Erode
order_01831,farmer_0020,consumer_0115,Chilli,123.47,40.4,4988.19,1165.24,Delivered,2025-04-10,4,2025,Madurai
order_01287,farmer_0027,consumer_0101,Chilli,108.1,24.5,2648.45,824.82,Delivered,2025-04-11,4,2025,Erode
order_00549,farmer_0041,consumer_0025,Rice,31.38,10.3,323.21,84.22,On the way,2025-04-11,4,2025,Salem
order_00078,farmer_0014,consumer_0194,Chilli,104.77,35.9,3761.24,1407.78,Delivered,2025-04-12,4,2025,Thanjavur
order_01377,farmer_0015,consumer_0121,Tomato,36.97,4.9,181.15,45.08,Delivered,2025-04-12,4,2025,Salem
order_00833,farmer_0006,consumer_0193,Tomato,33.56,59.4,1993.46,739.5,Delivered,2025-04-12,4,2025,Dindigul
order_02261,farmer_0022,consumer_0043,Onion,34.44,6.1,210.08,65.04,Delivered,2025-04-12,4,2025,Vellore
order_02700,farmer_0032,consumer_0123,Lady Finger,38.16,24.4,931.1,263.24,Delivered,2025-04-12,4,2025,Trichy
order_01085,farmer_0001,consumer_0129,Cabbage,16.72,23.1,386.23,98.51,Delivered,2025-04-12,4,2025,Dindigul
order_00835,farmer_0034,consumer_0003,Lady Finger,43.66,1.0,43.66,15.53,Delivered,2025-04-13,4,2025,Chennai
order_00230,farmer_0012,consumer_0085,Banana,55.59,7.6,422.48,135.31,Delivered,2025-04-13,4,2025,Thanjavur
order_01297,farmer_0020,consumer_0183,Sugarcane,3.91,5.3,20.72,4.76,On the way,2025-04-14,4,2025,Coimbatore
order_00017,farmer_0039,consumer_0067,Cotton,56.5,46.3,2615.95,875.88,Delivered,2025-04-14,4,2025,Trichy
order_00365,farmer_0022,consumer_0047,Cotton,55.51,17.4,965.87,266.83,Delivered,2025-04-14,4,2025,Coimbatore
order_00847,farmer_0024,consumer_0162,Lady Finger,38.83,61.9,2403.58,932.91,Processing,2025-04-14,4,2025,Chennai
order_01630,farmer_0008,consumer_0146,Sugarcane,3.66,32.9,120.41,43.16,Delivered,2025-04-14,4,2025,Madurai
order_02718,farmer_0043,consumer_0197,Cauliflower,32.81,23.2,761.19,207.13,Delivered,2025-04-14,4,2025,Vellore
order_00858,farmer_0024,consumer_0158,Potato,24.91,16.9,420.98,88.08,On the way,2025-04-14,4,2025,Coimbatore
order_00696,farmer_0005,consumer_0122,Tomato,37.68,33.8,1273.58,404.83,Delivered,2025-04-14,4,2025,Tirunelveli
order_02427,farmer_0034,consumer_0037,Cabbage,17.6,49.5,871.2,247.99,On the way,2025-04-14,4,2025,Trichy
order_00539,farmer_0039,consumer_0065,Coconut,34.07,21.9,746.13,203.0,Delivered,2025-04-15,4,2025,Madurai
order_02449,farmer_0002,consumer_0194,Brinjal,28.75,30.0,862.5,299.02,Delivered,2025-04-15,4,2025,Coimbatore
order_00006,farmer_0019,consumer_0160,Chilli,111.99,11.9,1332.68,505.72,Delivered,2025-04-15,4,2025,Chennai
order_00737,farmer_0018,consumer_0148,Rice,32.87,6.2,203.79,40.97,Delivered,2025-04-15,4,2025,Salem
order_02687,farmer_0018,consumer_0185,Lady Finger,39.78,9.9,393.82,119.02,Delivered,2025-04-16,4,2025,Erode
order_00242,farmer_0030,consumer_0197,Tomato,36.82,3.7,136.23,36.88,Delivered,2025-04-17,4,2025,Trichy
order_00192,farmer_0016,consumer_0043,Sugarcane,3.37,28.9,97.39,37.89,Delivered,2025-04-17,4,2025,Dindigul
order_00025,farmer_0028,consumer_0075,Cauliflower,33.05,6.3,208.21,67.91,Delivered,2025-04-17,4,2025,Erode
order_02988,farmer_0028,consumer_0031,Banana,50.37,3.3,166.22,41.42,Delivered,2025-04-18,4,2025,Tirunelveli
order_00625,farmer_0015,consumer_0024,Rice,30.14,1.0,30.14,7.91,Delivered,2025-04-18,4,2025,Dindigul
order_02760,farmer_0040,consumer_0103,Cauliflower,30.77,23.9,735.4,241.08,Delivered,2025-04-18,4,2025,Trichy
order_01491,farmer_0045,consumer_0029,Brinjal,26.37,13.3,350.72,78.34,Delivered,2025-04-19,4,2025,Vellore
order_02288,farmer_0041,consumer_0033,Brinjal,28.04,38.6,1082.34,389.61,Delivered,2025-04-19,4,2025,Thanjavur
order_01474,farmer_0011,consumer_0181,Groundnut,71.24,26.6,1894.98,386.93,Delivered,2025-04-19,4,2025,Chennai
order_00418,farmer_0015,consumer_0103,Brinjal,26.73,13.9,371.55,127.12,Delivered,2025-04-20,4,2025,Madurai
order_02260,farmer_0043,consumer_0048,Tomato,33.23,2.8,93.04,29.71,Delivered,2025-04-21,4,2025,Tirunelveli
order_01064,farmer_0043,consumer_0169,Onion,31.63,54.6,1727.0,364.37,On the way,2025-04-21,4,2025,Chennai
order_01931,farmer_0025,consumer_0107,Potato,26.17,5.2,136.08,42.56,On the way,2025-04-21,4,2025,Tirunelveli
order_00747,farmer_0018,consumer_0114,Chilli,111.52,8.8,981.38,270.61,Delivered,2025-04-21,4,2025,Salem
order_02082,farmer_0045,consumer_0086,Lady Finger,42.69,17.2,734.27,155.78,Processing,2025-04-22,4,2025,Chennai
order_01832,farmer_0012,consumer_0166,Lady Finger,43.86,5.8,254.39,60.48,Delivered,2025-04-22,4,2025,Chennai
order_02688,farmer_0025,consumer_0141,Sugarcane,3.95,96.2,379.99,106.39,Delivered,2025-04-22,4,2025,Madurai
order_02202,farmer_0014,consumer_0078,Chilli,102.79,8.2,842.88,283.09,Delivered,2025-04-23,4,2025,Madurai
order_00332,farmer_0017,consumer_0092,Banana,49.73,39.9,1984.23,715.07,Delivered,2025-04-24,4,2025,Vellore
order_00424,farmer_0036,consumer_0041,Banana,51.66,42.7,2205.88,463.63,On the way,2025-04-24,4,2025,Tirunelveli
order_00205,farmer_0016,consumer_0124,Chilli,106.32,29.8,3168.34,1049.69,On the way,2025-04-25,4,2025,Salem
order_01382,farmer_0016,consumer_0021,Brinjal,27.23,1.2,32.68,10.94,Delivered,2025-04-26,4,2025,Vellore
order_02425,farmer_0019,consumer_0174,Cauliflower,32.32,3.4,109.89,43.63,Delivered,2025-04-26,4,2025,Salem
order_00250,farmer_0038,consumer_0077,Chilli,111.24,18.9,2102.44,767.1,Delivered,2025-04-27,4,2025,Dindigul
order_01642,farmer_0033,consumer_0173,Sugarcane,3.84,26.8,102.91,25.84,Delivered,2025-04-27,4,2025,Tirunelveli
order_01623,farmer_0024,consumer_0051,Groundnut,70.17,29.0,2034.93,700.6,Processing,2025-04-28,4,2025,Tirunelveli
order_01057,farmer_0019,consumer_0027,Cabbage,18.36,26.5,486.54,134.5,Delivered,2025-04-29,4,2025,Tirunelveli
order_02661,farmer_0048,consumer_0109,Chilli,113.31,22.9,2594.8,595.08,Delivered,2025-04-29,4,2025,Salem
order_01713,farmer_0041,consumer_0194,Cotton,54.14,1.0,54.14,11.32,Delivered,2025-04-29,4,2025,Tirunelveli
order_02075,farmer_0019,consumer_0175,Lady Finger,41.21,13.8,568.7,205.68,Delivered,2025-04-29,4,2025,Chennai
order_00837,farmer_0039,consumer_0135,Chilli,108.11,7.9,854.07,189.95,On the way,2025-04-29,4,2025,Chennai
order_00287,farmer_0009,consumer_0155,Brinjal,28.85,6.7,193.3,71.76,Delivered,2025-04-30,4,2025,Chennai
order_00701,farmer_0047,consumer_0197,Cabbage,18.75,11.4,213.75,43.45,Delivered,2025-05-03,5,2025,Trichy
order_02211,farmer_0031,consumer_0095,Cauliflower,31.99,22.4,716.58,203.01,On the way,2025-05-03,5,2025,Salem
order_00239,farmer_0017,consumer_0121,Brinjal,29.97,19.7,590.41,210.16,Delivered,2025-05-03,5,2025,Trichy
order_02616,farmer_0037,consumer_0073,Chilli,114.4,43.3,4953.52,1971.2,Processing,2025-05-03,5,2025,Coimbatore
order_02244,farmer_0026,consumer_0140,Lady Finger,40.11,35.9,1439.95,533.71,Delivered,2025-05-04,5,2025,Chennai
order_02959,farmer_0031,consumer_0123,Carrot,53.27,54.0,2876.58,969.06,Delivered,2025-05-04,5,2025,Coimbatore
order_00200,farmer_0035,consumer_0031,Onion,33.07,17.3,572.11,223.99,Delivered,2025-05-04,5,2025,Dindigul
order_02507,farmer_0007,consumer_0107,Cauliflower,31.61,33.3,1052.61,239.09,On the way,2025-05-05,5,2025,Erode
order_00870,farmer_0029,consumer_0045,Brinjal,27.78,10.8,300.02,118.35,Processing,2025-05-05,5,2025,Salem
order_01843,farmer_0028,consumer_0034,Cauliflower,34.42,9.8,337.32,123.52,Processing,2025-05-06,5,2025,Tirunelveli
order_00654,farmer_0010,consumer_0110,Rice,29.97,29.0,869.13,272.78,Delivered,2025-05-06,5,2025,Thanjavur
order_02703,farmer_0006,consumer_0090,Cauliflower,32.48,6.6,214.37,75.99,Delivered,2025-05-06,5,2025,Salem
order_00011,farmer_0034,consumer_0014,Carrot,50.02,12.8,640.26,197.07,On the way,2025-05-06,5,2025,Dindigul
order_00190,farmer_0041,consumer_0008,Carrot,49.63,31.7,1573.27,621.2,Delivered,2025-05-06,5,2025,Dindigul
order_02217,farmer_0036,consumer_0058,Cabbage,16.96,1.0,16.96,6.62,Delivered,2025-05-06,5,2025,Vellore
order_00047,farmer_0041,consumer_0150,Tomato,38.1,11.6,441.96,149.2,Delivered,2025-05-06,5,2025,Salem
order_02584,farmer_0014,consumer_0125,Onion,29.82,46.1,1374.7,438.99,Delivered,2025-05-07,5,2025,Thanjavur
order_00016,farmer_0009,consumer_0138,Brinjal,27.42,28.0,767.76,188.83,Delivered,2025-05-07,5,2025,Salem
order_02737,farmer_0031,consumer_0068,Tomato,35.96,6.0,215.76,76.95,Delivered,2025-05-07,5,2025,Erode
order_02516,farmer_0007,consumer_0045,Cauliflower,30.15,30.6,922.59,265.84,Delivered,2025-05-07,5,2025,Salem
order_02723,farmer_0048,consumer_0098,Tomato,34.02,13.9,472.88,186.48,Delivered,2025-05-08,5,2025,Tirunelveli
order_01492,farmer_0016,consumer_0139,Carrot,55.36,14.4,797.18,251.84,Delivered,2025-05-08,5,2025,Trichy
order_01619,farmer_0040,consumer_0014,Potato,24.39,30.8,751.21,165.22,Delivered,2025-05-08,5,2025,Chennai
order_01697,farmer_0036,consumer_0040,Sugarcane,3.96,22.7,89.89,33.78,Delivered,2025-05-08,5,2025,Coimbatore
order_00543,farmer_0035,consumer_0011,Onion,32.25,27.4,883.65,332.38,Delivered,2025-05-08,5,2025,Thanjavur
order_02897,farmer_0003,consumer_0105,Potato,22.47,78.7,1768.39,414.65,Delivered,2025-05-09,5,2025,Thanjavur
order_01704,farmer_0026,consumer_0067,Carrot,53.98,106.1,5727.28,1760.38,Delivered,2025-05-09,5,2025,Chennai
order_01595,farmer_0033,consumer_0027,Brinjal,27.52,33.5,921.92,222.83,On the way,2025-05-09,5,2025,Trichy
order_00324,farmer_0023,consumer_0022,Chilli,111.49,15.1,1683.5,561.27,Delivered,2025-05-09,5,2025,Chennai
order_01851,farmer_0028,consumer_0178,Brinjal,27.81,13.1,364.31,138.02,Delivered,2025-05-10,5,2025,Salem
order_01367,farmer_0014,consumer_0162,Coconut,38.49,28.7,1104.66,298.79,Delivered,2025-05-10,5,2025,Dindigul
order_02434,farmer_0025,consumer_0154,Cauliflower,33.03,8.5,280.75,103.6,Delivered,2025-05-11,5,2025,Salem
order_01544,farmer_0045,consumer_0052,Rice,31.59,27.6,871.88,188.87,Delivered,2025-05-12,5,2025,Salem
order_00136,farmer_0037,consumer_0103,Onion,32.21,87.2,2808.71,800.98,Delivered,2025-05-12,5,2025,Dindigul
order_02683,farmer_0049,consumer_0154,Cabbage,18.31,17.3,316.76,68.28,Delivered,2025-05-13,5,2025,Thanjavur
order_02010,farmer_0009,consumer_0051,Cotton,49.72,90.9,4519.55,1719.05,Delivered,2025-05-13,5,2025,Vellore
order_01688,farmer_0035,consumer_0044,Chilli,110.82,2.0,221.64,48.01,Delivered,2025-05-13,5,2025,Madurai
order_02566,farmer_0017,consumer_0123,Sugarcane,4.12,7.8,32.14,7.76,Delivered,2025-05-13,5,2025,Chennai
order_02355,farmer_0027,consumer_0183,Cabbage,18.05,24.3,438.62,154.91,Delivered,2025-05-13,5,2025,Erode
order_00570,farmer_0043,consumer_0092,Groundnut,72.62,107.2,7784.86,1661.19,Processing,2025-05-14,5,2025,Erode
order_00294,farmer_0048,consumer_0009,Chilli,110.99,63.1,7003.47,1925.63,On the way,2025-05-14,5,2025,Tirunelveli
order_02692,farmer_0021,consumer_0072,Brinjal,28.66,37.7,1080.48,412.37,Delivered,2025-05-15,5,2025,Erode
order_02009,farmer_0029,consumer_0164,Banana,50.5,2.7,136.35,28.1,Processing,2025-05-16,5,2025,Madurai
order_02187,farmer_0030,consumer_0014,Chilli,120.8,27.5,3322.0,864.51,Delivered,2025-05-16,5,2025,Tirunelveli
order_01031,farmer_0005,consumer_0095,Chilli,96.94,21.6,2093.9,792.77,Delivered,2025-05-16,5,2025,Erode
order_02225,farmer_0046,consumer_0005,Banana,53.49,54.0,2888.46,1048.23,Delivered,2025-05-17,5,2025,Thanjavur
order_01256,farmer_0015,consumer_0062,Sugarcane,3.93,42.4,166.63,43.71,Delivered,2025-05-17,5,2025,Tirunelveli
order_01078,farmer_0032,consumer_0142,Cotton,55.96,37.4,2092.9,465.67,Delivered,2025-05-17,5,2025,Salem
order_02563,farmer_0019,consumer_0175,Brinjal,28.39,24.2,687.04,165.55,On the way,2025-05-18,5,2025,Coimbatore
order_02909,farmer_0029,consumer_0140,Cabbage,19.55,28.0,547.4,169.77,Delivered,2025-05-18,5,2025,Tirunelveli
order_02540,farmer_0005,consumer_0063,Rice,33.33,14.7,489.95,151.07,Processing,2025-05-18,5,2025,Thanjavur
order_00105,farmer_0013,consumer_0098,Sugarcane,3.59,36.6,131.39,31.9,Delivered,2025-05-18,5,2025,Vellore
order_00309,farmer_0026,consumer_0076,Lady Finger,45.38,15.5,703.39,261.42,Delivered,2025-05-18,5,2025,Tirunelveli
order_00592,farmer_0040,consumer_0036,Banana,51.03,13.2,673.6,224.94,On the way,2025-05-18,5,2025,Trichy
order_02152,farmer_0001,consumer_0042,Onion,31.8,44.8,1424.64,303.06,Processing,2025-05-19,5,2025,Madurai
order_01736,farmer_0001,consumer_0081,Sugarcane,3.67,28.2,103.49,33.13,Delivered,2025-05-20,5,2025,Salem
order_01875,farmer_0002,consumer_0102,Cauliflower,30.57,42.2,1290.05,410.79,On the way,2025-05-20,5,2025,Erode
order_01128,farmer_0011,consumer_0014,Coconut,34.47,1.8,62.05,13.35,Delivered,2025-05-20,5,2025,Salem
order_00967,farmer_0007,consumer_0073,Coconut,36.04,92.9,3348.12,1041.63,On the way,2025-05-21,5,2025,Trichy
order_00723,farmer_0004,consumer_0077,Cabbage,17.19,1.5,25.79,6.67,Delivered,2025-05-21,5,2025,Madurai
order_01525,farmer_0012,consumer_0032,Chilli,113.84,19.0,2162.96,764.87,On the way,2025-05-21,5,2025,Dindigul
order_02743,farmer_0040,consumer_0160,Chilli,99.8,3.3,329.34,111.79,Delivered,2025-05-21,5,2025,Salem
order_00241,farmer_0001,consumer_0196,Banana,50.04,14.2,710.57,222.16,Delivered,2025-05-21,5,2025,Tirunelveli
order_01846,farmer_0044,consumer_0029,Brinjal,25.08,8.3,208.16,69.07,Delivered,2025-05-21,5,2025,Salem
order_02510,farmer_0049,consumer_0109,Cotton,58.35,97.7,5700.8,1433.56,On the way,2025-05-21,5,2025,Chennai
order_02097,farmer_0044,consumer_0134,Cauliflower,31.16,24.5,763.42,265.34,Delivered,2025-05-21,5,2025,Madurai
order_00952,farmer_0002,consumer_0159,Cotton,56.31,4.8,270.29,78.24,Delivered,2025-05-22,5,2025,Trichy
order_02139,farmer_0031,consumer_0148,Chilli,103.24,13.6,1404.06,424.69,Delivered,2025-05-23,5,2025,Trichy
order_00005,farmer_0021,consumer_0156,Coconut,33.77,3.9,131.7,49.41,On the way,2025-05-23,5,2025,Vellore
order_01578,farmer_0034,consumer_0084,Rice,31.16,4.2,130.87,27.28,Processing,2025-05-23,5,2025,Thanjavur
order_00030,farmer_0049,consumer_0046,Lady Finger,41.6,17.4,723.84,186.06,Delivered,2025-05-23,5,2025,Madurai
order_02410,farmer_0038,consumer_0162,Cotton,55.95,54.0,3021.3,1169.05,Delivered,2025-05-24,5,2025,Erode
order_00264,farmer_0038,consumer_0173,Chilli,110.34,13.4,1478.56,340.22,Delivered,2025-05-24,5,2025,Vellore
order_02917,farmer_0012,consumer_0139,Onion,31.15,17.0,529.55,106.79,On the way,2025-05-24,5,2025,Thanjavur
order_00244,farmer_0036,consumer_0190,Chilli,115.78,23.1,2674.52,957.97,Delivered,2025-05-25,5,2025,Salem
order_02331,farmer_0043,consumer_0121,Sugarcane,3.54,43.5,153.99,41.27,Delivered,2025-05-26,5,2025,Tirunelveli
